,Year,Month,Employment to population ratio (%),Employment to population ratioMales (%),Employment to population ratioFemales (%),Unemployment rate (%),Unemployment rate looked for full-time work (%),Unemployment rate looked for full-time workMales (%),Unemployment rate looked for full-time workFemales (%),Unemployment rate looked for only part-time work (%),Unemployment rate looked for only part-time workMales (%),Unemployment rate looked for only part-time workFemales (%),Participation rate (%),Employed total (000),Employed totalMales (000),Employed totalFemales (000),Employed full-time (000),Employed full-timeMales (000),Employed full-timeFemales (000),Employed part-time (000),Employed part-timeMales (000),Employed part-timeFemales (000),Unemployed total (000),Unemployed totalMales (000),Unemployed totalFemales (000),Unemployed looked for full-time work (000),Unemployed looked for full-time workMales (000),Unemployed looked for full-time workFemales (000),Unemployed looked for only part-time work (000),Unemployed looked for only part-time workMales (000),Unemployed looked for only part-time workFemales (000),Unemployment rateMales (000),Unemployment rateFemales (000),Labour force total (000),Labour force totalMales (000),Labour force totalFemales (000),Participation rateMales (000),Participation rateFemales (000),Not in the labour force (000),Employed total growth (000),Full-time employed growth (000),Part-time employed growth (000)
1992-05-01,1992,5,56.0864513,65.8504875,46.6226094,10.6191762,11.7134603,11.537225,12.0793026,6.8219985,8.4050054,6.2689979,62.7499825,7620.9905422,4404.012778,3216.9777642,5843.6450439,3951.6852686,1891.9597753,1777.3454983,452.3275094,1325.0179889,905.4362935,556.8815661,348.5547273,775.3084942,515.3747655,259.9337287,130.1277993,41.5068006,88.6209987,11.2254269,9.775671,8526.4268357,4960.8943441,3565.5324916,74.1771942,51.6740994,5061.508166034861,-3.5292036000000735,-7.510938600000372,3.981734999999844
1992-06-01,1992,6,56.134722,65.7999344,46.7671991,10.8120771,11.8087955,11.65429,12.1317432,7.4334298,9.3072292,6.785148,62.9398243,7633.4796108,4403.9257812,3229.5538296,5828.680848,3949.4068017,1879.2740463,1804.7987628,454.5189795,1350.2797833,925.391773,567.6378307,357.7539424,780.4599165,520.9934037,259.4665128,144.9318566,46.644427,98.2874296,11.4176922,9.9727697,8558.8713838,4971.5636119,3587.307772,74.2811245,51.9478373,5039.627625355957,12.489068599999882,-14.96419590000005,27.45326450000016
1992-07-01,1992,7,56.215417,65.7901112,46.9360991,11.127806,12.2390541,12.1134208,12.5015815,7.3373111,9.4086817,6.6306165,63.2542244,7651.3859697,4407.1473138,3244.2386559,5842.7981692,3957.3564471,1885.4417221,1808.5878005,449.7908668,1358.7969337,958.04025,592.1576703,365.8825797,814.8308142,545.4430491,269.387765,143.2094358,46.7146212,96.4948146,11.8447999,10.1349112,8609.4262197,4999.3049841,3610.1212356,74.62987,52.2295139,5001.405786169951,17.90635889999976,14.117321200000333,3.7890376999998807
1992-08-01,1992,8,56.3044867,65.8761096,47.0285209,10.7232888,11.6702077,11.580376,11.8587231,7.5675294,9.4414508,6.9236306,63.0673844,7670.4531192,4416.8159393,3253.6371799,5837.4942002,3957.5645127,1879.9296875,1832.958919,459.2514266,1373.7074924,921.3207214,566.2054372,355.1152842,771.254729,518.3248139,252.9299151,150.0659923,47.8806232,102.1853691,11.3626933,9.8403891,8591.7738406,4983.0213765,3608.7524641,74.3209739,52.1614062,5031.391163528506,19.067149500000596,-5.303969000000507,24.371118499999966
1992-09-01,1992,9,55.9959748,65.5350339,46.7520491,10.6170567,11.569421,11.4856455,11.7454009,7.416742,8.6364839,7.0070161,62.6472711,7635.3300215,4397.80906,3237.5209615,5821.5678627,3947.7512896,1873.8165731,1813.7621588,450.0577705,1363.7043884,906.9373754,554.8046497,352.1327257,761.6389031,512.2612269,249.3776762,145.2984723,42.5434228,102.7550495,11.2022597,9.8096573,8542.2673969,4952.6137097,3589.6536872,73.8025919,51.83709,5093.230601511619,-35.12309770000047,-15.926337500000045,-19.19676019999997
1992-10-01,1992,10,56.0191878,65.5229157,46.8105556,11.0914318,12.016093,11.8848699,12.2919848,8.0230707,11.0494411,6.9771623,63.0076369,7644.3195523,4400.0924637,3244.2270886,5813.0384739,3945.2291591,1867.8093149,1831.2810784,454.8633047,1376.4177737,953.6364276,588.6312189,365.0052087,793.89531,532.1280854,261.7672246,159.7411176,56.5031335,103.2379841,11.7992348,10.1130983,8597.9559799,4988.7236826,3609.2322973,74.2883755,52.0771711,5047.939030487225,8.989530800000466,-8.529388799999651,17.518919600000117
1992-11-01,1992,11,55.4281615,64.6972734,46.4478852,11.1365416,12.1251432,12.1463874,12.080694,7.7875109,10.7174753,6.7957892,62.3745266,7569.4304777,4347.7052977,3221.72518,5779.2437102,3909.3845269,1869.8591834,1790.1867675,438.3207709,1351.8659966,948.6157593,593.1162756,355.4994836,797.4312602,540.500245,256.9310152,151.1844991,52.6160307,98.5684684,12.0044059,9.9378573,8518.046237,4940.8215734,3577.2246636,73.52331,51.5731514,5138.243760397752,-74.88907460000064,-33.79476369999975,-41.09431089999998
1992-12-01,1992,12,55.6059289,65.0313623,46.4752374,11.2172713,12.1433475,11.9575813,12.5276597,8.0686525,10.695063,7.1574793,62.631471,7599.4882582,4373.2316507,3226.2566076,5811.0618762,3925.7480788,1885.3137974,1788.426382,447.4835719,1340.9428101,960.1588413,586.7700924,373.3887489,803.1918072,533.1799421,270.0118652,156.9670341,53.5901503,103.3768837,11.830038,10.3729316,8559.6470995,4960.0017431,3599.6453565,73.7568224,51.8540194,5107.039891613462,30.057780500000263,31.81816600000002,-1.760385499999984
1993-01-01,1993,1,55.9141948,65.3156889,46.8065213,10.8343461,11.9739985,11.980951,11.9596702,6.921872,7.9228187,6.573935,62.7082204,7650.7236143,4397.6282594,3253.0953549,5849.1551552,3937.9210587,1911.2340965,1801.5684591,459.7072006,1341.8612584,929.6246226,575.5764727,354.0481499,795.6487191,536.0207788,259.6279403,133.9759034,39.5556938,94.4202096,11.5735527,9.8151945,8580.3482368,4973.204732,3607.1435048,73.8644273,51.9006733,5102.6237596433875,51.23535609999999,38.09327899999971,13.142077099999824
1993-02-01,1993,2,55.3456339,64.6563987,46.3257324,11.0148473,11.9974657,11.9414537,12.1141649,7.6038246,10.3897466,6.6876831,62.1964813,7581.9378542,4358.4483934,3223.4894607,5821.2717584,3935.8776583,1885.3941001,1760.6660957,422.5707351,1338.0953606,938.5148531,582.7313867,355.7834664,793.6192857,533.7369616,259.8823241,144.8955674,48.9944252,95.9011423,11.7933654,9.9401044,8520.4527073,4941.1797802,3579.2729271,73.3010606,51.4388032,5178.799290899455,-68.7857600999996,-27.8833967999999,-40.90236340000001
1993-03-01,1993,3,55.6404006,65.0919609,46.48394,10.858077,11.8006805,11.6012071,12.2128029,7.5901281,10.4746591,6.6099378,62.4177702,7631.3797375,4393.0649037,3238.3148338,5860.335614,3957.9046617,1902.4309523,1771.0441235,435.160242,1335.8838815,929.5526318,570.3388851,359.2137467,784.0870935,519.4241928,264.6629007,145.4655382,50.9146923,94.550846,11.4908823,9.9850144,8560.9323693,4963.4037888,3597.5285805,73.5426616,51.6402237,5154.604635416648,49.44188329999997,39.06385559999944,10.378027800000154
1993-04-01,1993,4,55.4642964,64.8351264,46.3858546,10.7662556,11.6844403,11.7801393,11.4847897,7.5571387,11.4129707,6.2602286,62.1561908,7611.8823223,4378.4561316,3233.4261907,5857.5972401,3955.3314338,1902.2658062,1754.2850822,423.1246977,1331.1603845,918.3910316,582.6743456,335.716686,774.9794646,528.1617403,246.8177243,143.411567,54.5126054,88.8989616,11.7447898,9.4060871,8530.2733539,4961.1304772,3569.1428767,73.4632281,51.2019551,5193.65863760164,-19.497415200000432,-2.738373899999715,-16.759041300000035
1993-05-01,1993,5,55.4405448,64.8532381,46.321356,10.7865474,11.689126,11.7551025,11.5513748,7.6468375,10.9390416,6.5382883,62.1437051,7613.276354,4382.4043855,3230.8719684,5853.5273769,3954.9259167,1898.6014601,1759.7489771,427.4784688,1332.2705083,920.4998148,579.3413324,341.1584824,774.7926829,526.8356684,247.9570145,145.7071319,52.505664,93.2014679,11.6761593,9.5508279,8533.7761687,4961.7457179,3572.0304508,73.4266508,51.2125816,5198.549824685291,1.3940316999996867,-4.069863200000327,5.463894900000014
1993-06-01,1993,6,55.499951,65.0062247,46.2898988,10.9942297,11.8904066,11.8780848,11.9159919,7.8415463,10.7207598,6.8694749,62.3554527,7626.0934259,4395.47649,3230.6169359,5878.3402282,3968.1223635,1910.2178646,1747.7531978,427.3541265,1320.3990713,941.99536,586.1863548,355.8090052,793.2831477,534.8691514,258.4139963,148.7122123,51.3172034,97.3950089,11.7668813,9.9209913,8568.088786,4981.6628448,3586.4259411,73.6755378,51.3881085,5172.632217537834,12.817071899999974,24.812851300000148,-11.995779300000095
1993-07-01,1993,7,55.4623026,65.0075489,46.214967,10.9370837,11.9218264,11.8264252,12.1202611,7.5269105,9.6291163,6.8072073,62.2731715,7628.2762265,4399.6940092,3228.5822174,5853.608469,3957.3698213,1896.2386477,1774.6677575,442.3241878,1332.3435697,936.7658183,577.9188363,358.846982,792.3155191,530.7887112,261.5268079,144.4502992,47.1301251,97.3201741,11.6103613,10.0029007,8565.0420448,4977.6128455,3587.4291994,73.5465716,51.3516184,5188.94195583822,2.182800600000519,-24.731759199999942,26.914559700000154
1993-08-01,1993,8,55.5736754,64.9030191,46.5360722,10.9840427,11.8821483,11.7064876,12.2448695,7.8958559,10.6099649,6.9825898,62.4311382,7650.9662645,4396.7154897,3254.2507748,5867.413945,3960.9020264,1906.5119185,1783.5523196,435.8134632,1347.7388563,944.0839896,576.8883104,367.1956792,791.1845493,525.1603351,266.0242142,152.8994402,51.7279753,101.171465,11.5990001,10.1394756,8595.0502541,4973.6038001,3621.446454,73.4188745,51.7870027,5172.198753223081,22.69003799999973,13.805476000000453,8.884562099999812
1993-09-01,1993,9,55.6617211,65.0856098,46.5330043,10.742075,11.7476366,11.3877184,12.4879105,7.3184072,9.3885816,6.6058897,62.3605367,7670.4701501,4413.2156873,3257.2544628,5862.2588341,3960.5588898,1901.6999443,1808.211316,452.6567975,1355.5545185,923.1310938,555.8797427,367.2513511,780.3494866,508.9783104,271.3711762,142.7816072,46.9014322,95.8801749,11.1867391,10.1324531,8593.6012439,4969.09543,3624.5058139,73.2836619,51.7795421,5186.910757209833,19.503885600000103,-5.155110900000182,24.658996399999978
1993-10-01,1993,10,55.9711862,65.3014239,46.9344642,10.9575644,11.8825708,11.6039927,12.4552201,7.8140889,9.9080128,7.1078603,62.8590018,7719.1631601,4431.0026531,3288.160507,5902.1833604,3983.1498306,1919.0335298,1816.9797997,447.8528225,1369.1269773,949.9204151,572.1326326,377.7877826,795.9051056,522.8792899,273.0258157,154.0153095,49.2533427,104.7619668,11.435482,10.3053222,8669.0835752,5003.1352857,3665.9482896,73.7331669,52.3269221,5122.232428803105,48.69300999999996,39.92452630000025,8.76848370000016
1993-11-01,1993,11,56.0049066,65.4084899,46.898389,10.9491372,11.8140576,11.4346935,12.5938704,8.0220935,9.7387697,7.4455069,62.8909196,7729.8621692,4441.4353035,3288.4268658,5908.7819947,3992.1134838,1916.6685109,1821.0801746,449.3218196,1371.7583549,950.4155107,563.9027263,386.5127844,791.5852442,515.422978,276.1622662,158.8302665,48.4797483,110.3505182,11.2660268,10.5175274,8680.2776799,5005.3380297,3674.9396502,73.7130183,52.4106985,5121.838325253788,10.699009099999785,6.598634299999503,4.100374899999906
1993-12-01,1993,12,56.0734472,65.4801981,46.9651399,10.7562668,11.6409152,11.4440086,12.0476262,7.7443113,9.5120007,7.1535312,62.8318036,7745.3803967,4449.4678568,3295.91254,5927.5949604,4002.8500624,1924.744898,1817.7854364,446.6177944,1371.167642,933.5263632,564.2325799,369.2937833,780.9341878,517.2846,263.6495879,152.5921754,46.94798,105.6441954,11.2538152,10.0756615,8678.90676,5013.7004367,3665.2063233,73.7836767,52.2273954,5134.013230729026,15.518227500000648,18.81296569999995,-3.2947381999999834
1994-01-01,1994,1,56.1485021,65.623734,46.9729649,10.5693019,11.3904908,11.1099351,11.9669178,7.8320429,9.5988484,7.2104284,62.7843719,7765.0975294,4464.8249268,3300.2726026,5918.2853898,3993.38412,1924.9012698,1846.8121396,471.4408068,1375.3713328,917.7123918,549.1714477,368.5409441,760.7781127,499.1135803,261.6645323,156.9342792,50.0578674,106.8764118,10.9527691,10.045235,8682.8099212,5013.9963745,3668.8135467,73.6954236,52.2184288,5146.762086033859,19.717132699999638,-9.30957059999946,29.02670319999993
1994-02-01,1994,2,56.2587775,65.5581216,47.2526207,10.399239,11.2581895,11.0446936,11.6938078,7.5281138,9.2610865,6.9213168,62.7882809,7789.7186082,4465.9706852,3323.747923,5938.4463785,3994.8583433,1943.5880352,1851.2722297,471.112342,1380.1598877,904.0899285,544.0848787,360.0050498,753.3783054,496.0017358,257.3765696,150.7116231,48.083143,102.6284802,10.8598572,9.7727793,8693.8085367,5010.055564,3683.7529727,73.545004,52.370693,5152.41947286476,24.62107879999985,20.160988699999507,4.460090100000116
1994-03-01,1994,3,56.3287133,65.6450653,47.3051608,10.3535435,11.1649363,10.9177523,11.6687729,7.6542385,10.2902426,6.7136898,62.8342888,7808.7813703,4477.504171,3331.2771993,5949.6726444,4002.5582637,1947.1143807,1859.108726,474.9459073,1384.1628187,901.8600518,545.0251131,356.8349388,747.7646033,490.5459932,257.2186101,154.0954485,54.4791199,99.6163286,10.8516065,9.6752736,8710.6414221,5022.529284,3688.1121381,73.6357243,52.3723266,5152.237570333187,19.062762100000327,11.226265899999817,7.836496299999908
1994-04-01,1994,4,56.3096248,65.7667063,47.150045,10.0619354,10.9076461,10.6410684,11.4591383,7.2461907,8.4163418,6.8494665,62.6093357,7811.7953936,4488.9841449,3322.8112487,5950.963412,4023.7756063,1927.1878057,1860.8319816,465.2085386,1395.623443,873.9545481,521.9121788,352.0423694,728.5810749,479.1605117,249.4205632,145.3734732,42.7516671,102.6218062,10.4155453,9.5797658,8685.7499417,5010.8963236,3674.8536181,73.4130788,52.1454577,5187.1810590676705,3.01402330000019,1.2907676000004358,1.7232556000001296
1994-05-01,1994,5,56.5687338,66.0027188,47.4317221,9.7667151,10.5129881,10.2658774,11.0242306,7.2954496,9.0182169,6.7124148,62.6916486,7853.4260066,4508.3071273,3345.1188793,5982.0226041,4043.9059847,1938.1166194,1871.4034025,464.4011426,1407.0022599,850.0430278,508.6680474,341.3749804,702.7716245,462.6360825,240.135542,147.2714033,46.0319649,101.2394384,10.1389389,9.2601532,8703.4690344,5016.9751747,3686.4938597,73.4497434,52.2722087,5179.510961758531,41.63061299999936,31.059192099999564,10.571420900000021
1994-06-01,1994,6,56.6854719,66.1957686,47.4748122,9.8210509,10.4199841,10.0977546,11.0788054,7.8267069,10.1356156,7.0184347,62.8588739,7875.3307499,4524.7018778,3350.6288721,6016.2503875,4054.7251951,1961.5251924,1859.0803624,469.9766827,1389.1036797,857.6727198,508.4314605,349.2412593,699.8127074,455.4237753,244.3889321,157.8600124,53.0076852,104.8523272,10.1016887,9.4392843,8733.0034697,5033.1333383,3699.8701314,73.6340512,52.4231857,5160.028536557433,21.90474330000052,34.22778340000059,-12.323040100000071
1994-07-01,1994,7,57.1491512,66.6362781,47.9609949,9.6282255,10.2018817,9.7560793,11.1156571,7.7836099,9.5620835,7.1586637,63.2378323,7948.3536715,4559.7319267,3388.6217447,6024.3802646,4069.101478,1955.2787866,1923.9734069,490.6304487,1433.3429582,846.8190623,491.7767559,355.0423064,684.4243027,439.9019503,244.5223524,162.3947596,51.8748056,110.519954,9.7352452,9.4838186,8795.1727338,5051.5086827,3743.6640511,73.8231419,52.9861005,5112.9142671518,73.02292159999979,8.129877100000158,64.89304450000009
1994-08-01,1994,8,56.9707545,66.4789198,47.762347,9.4450548,10.063192,9.6981573,10.8100064,7.4327131,9.4383516,6.7187902,62.9129136,7932.1190443,4553.8571957,3378.2618486,6026.7256131,4064.5023232,1962.2232899,1905.3934312,489.3548725,1416.0385586,827.335258,487.5164717,339.8187862,674.3412224,436.5158174,237.825405,152.9940356,51.0006543,101.9933812,9.6703102,9.1396293,8759.4543023,5041.3736674,3718.0806348,73.5958686,52.5667534,5163.687706338429,-16.234627200000432,2.3453485,-18.579975700000205
1994-09-01,1994,9,57.2625828,66.5648524,48.2536547,9.3533697,9.7413804,9.3974679,10.4436436,8.0862622,10.4133423,7.3044874,63.1712206,7981.3715946,4564.6547964,3416.7167983,6084.1372296,4099.6417865,1984.4954431,1897.2343651,465.0130099,1432.2213552,823.5575795,479.2747031,344.2828764,656.6452666,425.2226851,231.4225815,166.9123129,54.052018,112.8602949,9.5020103,9.1540257,8804.9291742,5043.9294995,3760.9996747,73.553957,53.1158977,5133.267825273524,49.25255030000062,57.41161649999958,-8.15906609999979
1994-10-01,1994,10,57.198015,66.6898448,48.0061582,9.0926836,9.6768714,9.3460684,10.3526987,7.215978,8.5705011,6.7299995,62.9190447,7978.3743693,4576.5038997,3401.8704697,6045.3005977,4073.5335053,1971.7670925,1933.0737716,502.9703944,1430.1033772,798.0087503,467.1133811,330.8953692,647.6701737,419.9654873,227.7046864,150.3385766,47.1478938,103.1906828,9.2614755,8.8646163,8776.3831196,5043.6172807,3732.7658389,73.4967261,52.6756527,5172.3078712535225,-2.9972253000005367,-38.8366318999997,35.839406499999996
1994-11-01,1994,11,57.2400889,66.6408603,48.1371361,9.1429274,9.5536506,9.2673179,10.1374701,7.8167919,10.0389566,7.0309475,63.0001466,7990.2481821,4576.3971452,3413.8510369,6073.1776582,4087.6342947,1985.5433635,1917.0705239,488.7628506,1428.3076734,804.0569357,472.0477939,332.0091418,641.4965117,417.5056404,223.9908713,162.5604239,54.5421535,108.0182704,9.3503604,8.8633618,8794.3051178,5048.4449391,3745.8601786,73.5147548,52.8186437,5164.876872103496,11.87381280000045,27.87706049999997,-16.003247700000202
1994-12-01,1994,12,57.5112503,66.9973356,48.3263272,8.935227,9.4865061,9.1017446,10.275717,7.1878437,8.4019588,6.7588804,63.1542235,8034.1353289,4604.1728063,3429.9625226,6070.3682407,4098.1929553,1972.1752854,1963.7670882,505.979851,1457.7872372,788.3050749,456.7683813,331.5366936,636.2209997,410.3566699,225.8643298,152.0840751,46.4117113,105.6723638,9.0253643,8.8139509,8822.4404038,5060.9411875,3761.4992162,73.6439724,52.9975009,5147.23559704577,43.887146799999755,-2.8094175000005635,46.69656430000009
1995-01-01,1995,1,57.53694,67.0266413,48.3479771,8.857431,9.3947496,9.0426394,10.1203755,7.1524176,9.2390887,6.417089,63.1285037,8048.1008905,4612.2707564,3435.8301341,6083.4982866,4111.8590527,1971.6392339,1964.6026038,500.4117037,1464.1909002,782.1317664,459.7254563,322.4063101,630.7906341,408.7855963,222.0050378,151.3411323,50.93986,100.4012722,9.0639945,8.5786596,8830.2326568,5071.9962127,3758.2364442,73.7074836,52.8847825,5157.478344181638,13.965561600000001,13.130045900000368,0.8355156000000079
1995-02-01,1995,2,57.8260893,67.4407353,48.5155755,8.823534,9.2313305,8.7846061,10.1482015,7.51984,9.6530362,6.7707296,63.4221657,8098.9763447,4646.8932631,3452.0830815,6141.6424181,4149.9170617,1991.7253564,1957.3339266,496.9762015,1460.3577251,783.772353,452.7616129,331.0107401,624.6156425,399.6626588,224.9529838,159.1567105,53.0989542,106.0577563,8.8782795,8.7497365,8882.7486977,5099.6548761,3783.0938216,74.011701,53.1676004,5122.9992922334295,50.875454199999695,58.144131500000185,-7.268677199999956
1995-03-01,1995,3,57.7749824,67.1957599,48.6516752,8.6169045,9.0931856,8.6352493,10.0328573,7.1113589,8.6869249,6.5684509,63.2228336,8102.2381603,4636.1123247,3466.1258357,6122.9938912,4137.4887009,1985.5051902,1979.2442692,498.6236237,1480.6206454,763.9948341,438.486433,325.5084011,612.4680579,391.0506636,221.4173943,151.5267763,47.4357694,104.0910068,8.6408099,8.5849104,8866.2329945,5074.5987577,3791.6342368,73.5511774,53.2206175,5157.550011802963,3.261815600000773,-18.648526900000434,21.91034259999992
1995-04-01,1995,4,58.1231929,67.4182341,49.1215664,8.2666462,8.8011354,8.6346288,9.1407188,6.5576886,8.2515264,5.9674468,63.3610247,8160.1150003,4656.6455183,3503.469482,6179.7933615,4154.1759309,2025.6174306,1980.3216388,502.4695873,1477.8520515,735.3572177,437.787264,297.5699538,596.3802113,392.5969639,203.7832474,138.9770064,45.1903,93.7867064,8.5934447,7.8286468,8895.4722181,5094.4327823,3801.0394358,73.7564542,53.2937455,5143.8717795989505,57.8768399999999,56.799470300000394,1.077369600000111
1995-05-01,1995,5,58.1020511,67.2258631,49.2661851,8.474423,9.0183575,8.819899,9.4196779,6.725684,9.4634709,5.7684164,63.4817644,8166.1880906,4648.5218776,3517.666213,6191.750641,4152.0237028,2039.7269382,1974.4374496,496.4981748,1477.9392748,756.1135813,453.5246691,302.5889122,613.7438165,401.6274284,212.116388,142.3697648,51.8972406,90.4725242,8.8890735,7.9206467,8922.3016719,5102.0465467,3820.2551252,73.7846334,53.504052,5132.603317319235,6.073090299999421,11.957279499999458,-5.884189200000037
1995-06-01,1995,6,58.2849903,67.303555,49.5509797,8.3542011,8.9371324,8.7311922,9.3516425,6.484648,9.0660509,5.5855755,63.5981038,8200.9697406,4659.0657135,3541.9040271,6211.9152702,4159.4386151,2052.4766551,1989.0544704,499.6270984,1489.427372,747.5798296,447.7234229,299.8564067,609.6525491,397.9109519,211.7415972,137.9272805,49.812471,88.1148095,8.7672197,7.8051823,8948.5495702,5106.7891365,3841.7604338,73.7712419,53.745949,5121.916427246924,34.7816499999999,20.16462920000049,14.617020799999864
1995-07-01,1995,7,58.2646852,67.2730224,49.5410736,8.4248089,8.9814203,8.7307572,9.4892499,6.6553916,9.9673231,5.5107289,63.624967,8207.747363,4662.2908912,3545.4564717,6205.7090397,4166.3182167,2039.390823,2002.0383233,495.9726746,1506.0656487,755.1030151,453.4553887,301.6476264,612.3593776,398.5473259,213.8120518,142.7436375,54.9080628,87.8355747,8.8639147,7.8409011,8962.8503781,5115.7462799,3847.1040982,73.8160107,53.7560308,5124.151628675108,6.777622400000837,-6.206230499999947,12.983852900000102
