,Year,Month,Monthly hours worked in all jobs (000),Monthly hours worked in all jobs Males(000),Monthly hours worked in all jobs Females(000),Monthly hours worked in all jobs (employed full-time) (000),Monthly hours worked in all jobs (employed full-time) Males(000),Monthly hours worked in all jobs (employed full-time) Females(000),Monthly hours worked in all jobs (employed part-time) (000),Monthly hours worked in all jobs (employed part-time) Males(000),Monthly hours worked in all jobs (employed part-time) Females(000),Monthly hours worked in all jobs New South Wales(000),Monthly hours worked in all jobs Victoria(000),Monthly hours worked in all jobs Queensland(000),Monthly hours worked in all jobs South Australia(000),Monthly hours worked in all jobs Western Australia(000),Monthly hours worked in all jobs Tasmania(000),Monthly hours worked in all jobs Northern Territory(000),Monthly hours worked in all jobs Australian Capital Territory(000),Monthly worked hour growth (000),Monthly worked hour growth Males (000),Monthly worked hour growth Females (000),Monthly full-time worked hour growth (000),Monthly part-time worked hour growth (000),Monthly hours worked per thousand people New South Wales(000),Monthly hours worked per thousand people Victoria(000),Monthly hours worked per thousand people Queensland(000),Monthly hours worked per thousand people South Australia(000),Monthly hours worked per thousand people Western Australia(000),Monthly hours worked per thousand people Tasmania(000),Monthly hours worked per thousand people Northern Territory(000),Monthly hours worked per thousand people Australian Capital Territory(000)
1982-11-01,1982,11,937560.558179,649235.271648,288325.286531,868032.66107,632285.25746,235747.40361,69527.897109,16950.014188,52577.882921,326510.4549,245376.76624,151948.08269,81087.662293,85848.769543,23939.595796,8603.0520733,14246.236662,-13767.714238999994,-11429.429918000009,-2338.2843209999846,-12877.531549999956,-890.1826890000084,40.2205536954915,37.010628552466855,29.70346646271137,46.16433947793909,32.634672524519125,44.70512753688142,35.028713653501626,33.277824484933426
1982-12-01,1982,12,927985.025177,642335.085611,285649.939566,857267.82433,625584.29867,231683.52566,70717.200847,16750.786941,53966.413906,321535.65346,244343.68786,150184.14171,79791.813739,85073.635069,23909.460485,8466.3934197,14680.17016,-9575.53300200007,-6900.186037000036,-2675.346964999975,-10764.836740000057,1189.3037380000023,39.60774248090663,36.85480744204287,29.35864367315023,45.42659478451466,32.34001181061355,44.64885244631186,34.47228591083062,34.29145096939967
1983-01-01,1983,1,920603.014956,635596.203071,285006.811885,852243.81117,619845.70842,232398.10275,68359.203786,15750.494651,52608.709135,321297.0336,242823.79294,147695.9997,79383.375821,82857.20285,23859.132881,8429.4851363,14257.013834,-7382.010220999946,-6738.882539999904,-643.1276810000418,-5024.013159999973,-2357.997061000002,39.578348558758314,36.625558898324265,28.872250943211803,45.19406536920011,31.497454135938572,44.55486999253035,34.32200788395765,33.30299891146928
1983-02-01,1983,2,920693.966307,634516.861492,286177.104815,850576.68325,617786.77808,232789.90517,70117.283057,16730.083412,53387.199645,319750.69177,243458.91969,146948.15844,79138.790219,84833.765596,24031.511967,8337.0179792,14195.135524,90.95135099999607,-1079.341579,1170.2929300000542,-1667.127919999999,1758.079270999995,39.38786545577728,36.72135623312569,28.726059708728375,45.05481936749217,32.2488274903064,44.87677304761905,33.945512944625406,33.158457192244796
1983-03-01,1983,3,923426.327003,637029.784019,286396.542984,852790.80318,619574.34345,233216.45973,70635.523823,17455.440569,53180.083254,319514.13007,242807.14337,147601.74625,79483.896137,86104.712581,24751.844265,8841.1222875,14321.66285,2732.3606959999306,2512.922526999959,219.43816899997182,2214.1199300000444,518.2407660000026,39.358725064055186,36.62304761308617,28.853825872348743,45.25129299003701,32.731967072530985,46.22193140056022,35.99805491653095,33.45401273067041
1983-04-01,1983,4,914171.520794,632523.090548,281648.430246,848099.56159,616661.28393,231438.27766,66071.959204,15861.806618,50210.152586,322227.61365,238061.57587,144016.1652,78663.850288,83823.690411,24075.452761,8712.4645878,14590.744743,-9254.806208999944,-4506.693471000064,-4748.112737999996,-4691.2415899999905,-4563.564618999997,39.69298024759793,35.90726494668095,28.15290102629264,44.784429426700825,31.864856082642746,44.958828685340805,35.47420434771987,34.08256188507358
1983-05-01,1983,5,917209.763903,630649.968395,286559.795508,849147.33763,614298.63868,234848.69895,68062.426273,16351.329715,51711.096558,318819.22636,241717.37686,144242.5015,79875.002231,85252.643678,23915.761242,8681.8814569,14705.395292,3038.243109000032,-1873.1221529999748,4911.365262000007,1047.7760399999097,1990.4670690000057,39.27312470559251,36.45867612784507,28.197146222265665,45.47395515570737,32.40806039610735,44.66061856582633,35.349680199104235,34.35037442653585
1983-06-01,1983,6,920805.777437,633871.845654,286933.931783,851158.42806,617731.90442,233426.52364,69647.349377,16139.941234,53507.408143,317718.59022,244280.91639,146791.44269,78238.677234,85486.107218,24581.953788,9010.2237078,14697.877754,3596.0135339999106,3221.8772589999717,374.1362749999971,2011.090429999982,1584.9231040000013,39.137544988913525,36.845339505874904,28.695424238099893,44.54237246456021,32.49680955599483,45.90467560784314,36.686578614820846,34.332814188273765
1983-07-01,1983,7,922659.20359,635224.732136,287434.471454,854576.03155,619350.16366,235225.86789,68083.17204,15874.568476,52208.603564,317869.88465,246302.83751,145658.1166,77934.42985,86137.114922,24546.755657,9036.80977,15173.230864,1853.426153000095,1352.8864820000017,500.5396709999768,3417.6034900000086,-1564.177337000001,39.1561818982508,37.15030958385496,28.473876766689475,44.369160176487334,32.744284544210444,45.83894613818861,36.79482805374593,35.44319286148096
1983-08-01,1983,8,930595.233198,640887.095969,289708.137229,861696.37436,624726.10514,236970.26922,68898.858838,16160.990829,52737.868009,317997.00628,246158.73877,150293.17524,80443.816366,86493.901242,24678.000515,9265.1015672,15265.453106,7936.029607999953,5662.363833000069,2273.6657750000013,7120.34281000006,815.6867979999952,39.17184112835673,37.12857490610718,29.379958017789075,45.797788992883575,32.879913799893565,46.0840345751634,37.72435491530945,35.65861505722962
1983-09-01,1983,9,932179.589126,641184.767184,290994.821942,866893.93557,626595.01826,240298.91731,65285.653556,14589.748924,50695.904632,320324.96587,247775.40135,151685.78509,78882.396088,84875.901105,24467.252394,8683.693358299999,15484.249232,1584.3559279999463,297.6712149999803,1286.6847130000242,5197.561209999956,-3613.2052820000026,39.458606290958365,37.37241909380232,29.65219139673541,44.90885060518075,32.2648449422185,45.69048066106443,35.3570576478013,36.16970154636767
1983-10-01,1983,10,936656.169648,645899.094242,290757.075406,868954.66348,630338.92448,238615.739,67701.506168,15560.169762,52141.336406,321761.20454,248787.92368,151153.97048,80976.859159,84565.921932,24740.869889,8954.1900616,15715.234098,4476.580522000091,4714.327058000024,-237.74653599999147,2060.727910000016,2415.8526120000097,39.6355265508746,37.525139697431335,29.54822998338383,46.10125770509536,32.147009021516006,46.20143770121382,36.45842858957655,36.70925974772249
1983-11-01,1983,11,947801.497874,653670.128981,294131.368893,877907.39839,637771.58895,240135.80944,69894.099484,15898.540031,53995.559453,326744.30315,251114.71004,153401.10287,80426.56694,86530.871301,24767.069288,9143.559194,15673.303884,11145.328225999954,7771.034739000024,3374.293486999988,8952.73491,2192.5933159999986,40.24935983616654,37.87609315977617,29.987509113478644,45.78796865357245,32.893967650345935,46.250362816059756,37.229475545602604,36.61131484232656
1983-12-01,1983,12,947394.571326,652472.732181,294921.839145,876732.22597,636218.68373,240513.54224,70662.345356,16254.048451,54408.296905,326778.73912,252763.7323,151142.81415,81563.198693,85505.904784,24857.286808,9054.6615777,15728.206072,-406.92654799995944,-1197.3967999999877,790.4702519999701,-1175.172419999959,768.2458719999995,40.25360176398127,38.12481821746935,29.546049095885053,46.43506899686877,32.50433543070022,46.418836242763774,36.86751456718241,36.739561018453635
1984-01-01,1984,1,957699.688985,660970.936483,296728.752502,886865.33798,644195.05997,242670.27801,70834.351005,16775.876513,54058.474492,328416.18755,254835.85538,155363.67802,83568.362621,86968.222947,24374.108336,8141.6952371,16031.582009,10305.117658999981,8498.204301999998,1806.9133570000413,10133.112009999924,172.0056489999988,40.45530765582655,38.43736034932654,30.371161767178183,47.576636846569876,33.06022312286171,45.5165421774043,33.15022490675896,37.44821772716655
1984-02-01,1984,2,945449.330916,649681.422874,295767.908042,874065.99682,633271.80563,240794.19119,71383.334096,16409.617244,54973.716852,323834.27143,250646.23151,153628.32609,81366.247125,87357.300218,24133.447098,8768.810763,15714.719653,-12250.358069000067,-11289.513609000016,-960.844459999993,-12799.341159999953,548.9830910000019,39.89089325326435,37.805431682227486,30.031927688398003,46.32294171648164,33.208127506272334,45.067128100840335,35.703626885179155,36.708058054192946
1984-03-01,1984,3,957216.224012,662219.667363,294996.556649,885777.86534,646246.61502,239531.25032,71438.358672,15973.052343,55465.306329,330112.47031,253471.15632,154489.20184,81841.057862,88062.581736,24772.06948,8218.2369793,16249.428826,11766.893096000073,12538.244488999946,-771.3513930000481,11711.868520000018,55.02457599999616,40.664260939886674,38.2315202823572,30.200215392434757,46.59325810532309,33.476234218809395,46.25970024276377,33.46187695154723,37.957086722728334
1984-04-01,1984,4,970366.234257,671081.941986,299284.292271,897025.56495,654608.56125,242417.0037,73340.669307,16473.380736,56867.288571,332077.62827,260195.31059,157081.87183,82759.469083,89560.456465,24777.120166,8065.9926925,15848.387625,13150.010245000012,8862.274623000063,4287.735622000007,11247.69961000001,1902.3106350000016,40.906335091155455,39.24573682710147,30.70704170266836,47.116122449758045,34.04563843419752,46.26913196265173,32.84198979030945,37.02029344779257
1984-05-01,1984,5,970531.720264,670430.397064,300101.3232,897205.82734,654356.5887,242849.23864,73325.892924,16073.808364,57252.08456,332242.0733,256778.73522,160315.42379,81735.201889,90398.614922,24605.930657,8240.7439137,16214.984782,165.4860069999704,-651.54492200003,817.0309290000005,180.26238999993075,-14.776383000003989,40.926591931510224,38.73040848579919,31.339150384126675,46.532992820381445,34.36425717402874,45.94945033986928,33.553517563925084,37.87662878299462
1984-06-01,1984,6,968733.493261,667398.869451,301334.62381,895758.96029,651411.60026,244347.36003,72974.532971,15987.269191,56987.26378,335734.54018,255259.53079,156370.77132,82999.328348,89355.863387,24509.99932,8206.54827,16296.884495,-1798.2270029999781,-3031.527613000013,1233.3006100000348,-1446.8670500000007,-351.3599530000065,41.35680465385563,38.50126408995611,30.568032708435148,47.25267768175348,33.9678641325173,45.77030685340803,33.41428448697068,38.06793855407615
1984-07-01,1984,7,969551.923963,668029.349455,301522.574508,895170.64208,650718.25979,244452.38229,74381.281883,17311.089665,57070.192218,337445.77856,255261.72423,155405.57512,83840.798565,88972.189125,24607.29259,7695.7716353,16322.850603,818.4307019999251,630.4800040000118,187.95069799997145,-588.3182099999394,1406.74891200001,41.56760021680217,38.50159493054194,30.379351992962565,47.73173843723313,33.82201365658025,45.95199363211952,31.334575062296416,38.12859285914506
1984-08-01,1984,8,973590.947861,668326.966948,305263.980913,899986.22747,652339.90481,247646.32266,73604.720391,15987.062138,57617.658253,338810.19436,256581.42442,155559.40235,83594.121011,89661.568755,24375.372965,8624.052161,16384.885212,4039.023898000014,297.6174929999979,3741.406405000016,4815.585390000022,-776.561492000008,41.73567311653117,38.70064773525996,30.409422803245036,47.59130145801309,34.0840754029499,45.51890376283847,35.11421889657981,38.27349967764541
1984-09-01,1984,9,971525.810249,667748.876597,303776.933652,896394.98086,651066.08117,245328.89969,75130.829389,16682.795427,58448.033962,335763.84705,257132.49378,155452.04481,83291.852054,88670.93226,24903.71706,9836.5051826,16474.403134,-2065.1376119999913,-578.0903509999625,-1487.0472610000288,-3591.246610000031,1526.1089980000106,41.36041476348854,38.78376653946515,30.388436088358908,47.41921551608312,33.70749344636205,46.505540728291315,40.050916867263844,38.48260484466246
1984-10-01,1984,10,972035.336706,668137.362151,303897.974555,896755.80263,651363.95913,245391.8435,75279.534076,16773.403021,58506.131055,339066.20616,258111.96901,152348.51172,82286.69867,89403.715125,24748.244994,9356.271506,16713.726249,509.52645700005814,388.4855539998971,121.04090300004464,360.82177000003867,148.70468699999037,41.76720943089431,38.931502588274334,29.781744056299484,46.84696764588671,33.986054559796244,46.21521007282913,38.09556802117264,39.04164038542396
1984-11-01,1984,11,971282.112379,666642.545801,304639.566578,897279.5734,650429.67874,246849.89466,74002.538979,16212.867061,57789.671918,336520.16886,257956.19382,153057.28488,83574.692634,89666.408996,25244.033719,9325.6050344,15937.748262,-753.2243269999744,-1494.8163499999791,741.5920230000047,523.7707699999446,-1276.9950969999918,41.453580790835176,38.90800673011659,29.920298090118266,47.580240611443216,34.08591537900099,47.14105269654528,37.970704537459284,37.22903121233356
1984-12-01,1984,12,976798.066112,669701.640125,307096.425987,903013.07751,653790.37365,249222.70386,73784.988602,15911.266475,57873.722127,338797.73143,257535.39335,154397.48359,83478.429971,91313.557752,25171.934418,9440.3912751,16663.137004,5515.953732999973,3059.0943240000634,2456.859408999968,5733.50410999998,-217.55037700000685,41.73413789480168,38.844536621970164,30.18228591340045,47.52543693196698,34.7120648338782,47.0064134789916,38.43807522434854,38.92346882504088
1985-01-01,1985,1,977283.130144,669644.219321,307638.910823,902342.03859,653348.30465,248993.73394,74941.091554,16295.914671,58645.176883,338412.02621,255598.94935,155216.80146,84608.412296,90855.868684,25916.644364,9828.1450473,16846.278918,485.0640320000239,-57.42080399999395,542.4848360000178,-671.0389199999627,1156.102952000001,41.6866255493964,38.552459215071124,30.342449703841265,48.16875166296612,34.53807826503459,48.39709498412699,40.0168772284202,39.35127053959355
1985-02-01,1985,2,979371.282019,670867.916907,308503.365112,902832.05269,653170.75566,249661.29703,76539.229329,17697.161247,58842.068082,337270.35685,258596.21556,153973.77003,85117.842192,91168.740467,26154.462185,10029.851395,17060.05903,2088.1518749999814,1223.6975859999657,864.4542890000157,490.01410000002943,1598.1377749999956,41.54599123552599,39.00454238525468,30.099456559476106,48.45877722288642,34.657013786588614,48.841199225023345,40.83815714576547,39.850640107451525
1985-03-01,1985,3,979424.863148,668636.003029,310788.860119,905465.94214,652872.74895,252593.19319,73958.921008,15763.254079,58195.666929,339804.11933,254440.2879,154749.60291,84619.79999,92007.206382,26106.216817,10341.750717,17355.677029,53.58112899994012,-2231.913877999992,2285.4950069999904,2633.889450000017,-2580.3083209999895,41.85810782581917,38.377696179429556,30.251119716547745,48.17523483632223,34.975749403938266,48.751105167133524,42.108105525244305,40.541175026862874
1985-04-01,1985,4,979181.364558,672514.595003,306666.769555,904762.08889,656691.8433,248070.24559,74419.275668,15822.751703,58596.523965,338724.38805,254694.29296,156400.33144,83566.243697,92058.419912,25994.211727,10462.470787,17281.002434,-243.49858999997377,3878.591973999981,-4122.090564000013,-703.8532500000438,460.35465999999724,41.72510323355506,38.416008229385056,30.573811248167335,47.575430513521205,34.995217787576976,48.54194533520075,42.59963675488599,40.36674242933894
1985-05-01,1985,5,991348.654655,677618.674224,313729.980431,915203.86819,661537.00023,253666.86796,76144.786465,16081.673994,60063.112471,340234.80978,258109.52289,161510.38537,84823.600516,91801.058179,26922.999009,11161.155459,16785.142627,12167.290096999961,5104.079220999964,7063.210875999997,10441.779299999936,1725.5107969999954,41.911161589061344,38.93113363549978,31.57274662691819,48.291261324224315,34.897383934843766,50.27637536694678,45.44444405130293,39.20846210464845
1985-06-01,1985,6,989103.593896,676484.075908,312619.517988,913192.30777,660119.99426,253072.31351,75911.286126,16364.081648,59547.204478,339255.00454,259358.32065,157253.91331,86018.895124,93032.717588,26615.1386,10378.483678,17191.114171,-2245.0607590000145,-1134.5983159999596,-1110.4624429999967,-2011.5604199999943,-233.50033899999107,41.790466191180094,39.11949209641171,30.740673113087677,48.97175925078281,35.365588682429866,49.701472642390286,42.25766969869707,40.15677218173324
1985-07-01,1985,7,992337.830842,678607.114605,313730.716237,915809.59604,661930.21682,253879.37922,76528.234802,16676.897785,59851.337017,339990.90642,264522.02353,155414.29664,85865.901682,93050.190217,26270.387826,10397.679678,16826.466237,3234.236946000019,2123.038697000011,1111.1982490000082,2617.288270000019,616.948676,41.881116829268294,39.898342890541336,30.381056913302704,48.88465794591517,35.372230752299856,49.05768034733893,42.33582930781759,39.30499004204625
1985-08-01,1985,8,999882.293744,683141.811035,316740.482709,921758.3614,666377.44747,255380.91393,78123.932344,16764.363565,61359.568779,344125.17747,263733.98456,160588.28442,84217.699733,93282.218899,26356.084017,10454.4536,17124.434114,7544.4629020000575,4534.696430000011,3009.7664719999884,5948.765360000078,1595.6975419999944,42.390388946784924,39.779481524608215,31.392490356758874,47.94631353999431,35.460434463240325,49.21771058263305,42.566993485342024,40.00101404811959
1985-09-01,1985,9,1003500.208935,685592.352483,317907.856452,925025.61525,668650.64747,256374.96778,78474.593685,16941.705013,61532.888672,343513.53387,263708.81523,160551.83153,85968.271572,94479.813974,27335.678974,10457.532188,17484.758045,3617.915190999978,2450.5414480000036,1167.3737429999746,3267.253849999979,350.6613409999991,42.31504482261641,39.77568518831355,31.38536438862281,48.94293855508113,35.915689946780205,51.04701955929038,42.57952845276873,40.84269573697733
1985-10-01,1985,10,1005732.304944,688700.276385,317032.028559,926340.01824,670829.67567,255510.34257,79392.286704,17870.600715,61521.685989,345431.33827,264020.72284,161975.94143,86391.634841,94406.501808,26087.535984,10295.162134,17123.493385,2232.0960089999717,3107.9239019999513,-875.8278929999797,1314.4029899999732,917.6930189999985,42.55128581793545,39.82273078628637,31.663755533183462,49.183965181326506,35.887820956435796,48.71622032492997,41.91841259771987,39.998816596589585
1985-11-01,1985,11,1016425.164151,693382.281719,323042.882432,935266.37425,676154.77529,259111.59896,81158.789901,17227.506429,63931.283472,348409.23697,269217.93844,162740.43713,87165.234126,94970.623796,26580.760127,10104.767426,17236.293917,10692.859207000001,4682.005333999987,6010.853873000015,8926.356009999989,1766.5031969999982,42.91811246242917,40.60663636555604,31.813202449418434,49.62438606660973,36.10226708583593,49.63727381325864,41.14318984527687,40.262307678112585
1985-12-01,1985,12,1016689.210794,691586.819993,325102.390801,936887.1683,675121.50083,261765.66747,79802.042494,16465.319163,63336.723331,347435.77471,268779.50264,164676.45368,86207.788314,95179.051431,26189.023965,10616.759224,17604.842809,264.04664299997967,-1795.4617259999504,2059.5083689999883,1620.794050000026,-1356.7474070000026,42.798198412170485,40.540506288179316,32.191663313459095,49.07929878394535,36.181499061430856,48.90574036414566,43.22784700325733,41.123202076617616
1986-01-01,1986,1,1030808.619752,701453.246041,329355.373711,948803.81778,684334.98972,264468.82806,82004.801972,17118.256321,64886.545651,347399.26235,280075.25166,165359.2258,87168.330883,96036.921305,26456.794083,10686.006548,17626.864052,14119.408958000015,9866.426047999994,4252.982910000021,11916.649480000022,2202.759478000007,42.79370070830254,42.24426486975671,32.32513455185221,49.62614909365215,36.507610927164905,49.40577793277311,43.509798648208466,41.17464156038309
